id,acknowledged_at,address,closed_at,created_at,description,lat,lng,media,status,summary,url,time to acknowledge,time to close
11872545,2022-02-14 15:37:27+00:00,"1600 Se Hudson Blvd Topeka, KS 66607, USA",,2022-02-14 15:37:18+00:00,"beer bottles, trash along the sides of this street again",39.0370594910466,-95.6652616336942,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/trash-253f6f37c76ecf513079ab225a5a2acb301dc27c869c749bc6c592b779207bd5.png'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11872545,0 days 00:00:09.000000000,
11872529,2022-02-14 15:35:05+00:00,"1465 Se Washington St Topeka, KS 66607, USA",,2022-02-14 15:34:51+00:00,"sidewalks on both sides need cleaned of limbs, glass etc",39.0379878892316,-95.6644720584154,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/sidewalk-5658201dc0a14f32f84154c885dbf097fde8fd93632a7ab8769f109e33c10bdb.png'}",Acknowledged,Sidewalk and Ramp,https://seeclickfix.com/api/v2/issues/11872529,0 days 00:00:14.000000000,
11872519,2022-02-14 15:33:38+00:00,"1405 Lake St Topeka, KS 66607, USA",,2022-02-14 15:33:29+00:00,shed needs fixing up,39.039491529867,-95.6612617895007,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11872519,0 days 00:00:09.000000000,
11872505,2022-02-14 15:31:45+00:00,"1421 Se Branner St Topeka, KS 66607, USA",,2022-02-14 15:31:37+00:00,are these campers hiding in the trees up to date on registration tags?,39.0391423151771,-95.6637887656689,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",Acknowledged,General Feedback or Questions,https://seeclickfix.com/api/v2/issues/11872505,0 days 00:00:08.000000000,
11872484,2022-02-14 15:29:16+00:00,"824 Se 14th St Topeka, KS 66607, USA",,2022-02-14 15:29:08+00:00,hole on the siding ,39.0398287638914,-95.663049146533,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/pothole-e09869431979395692cc8e63399760868f40c06b83c09dfc701458aa1412bce8.png'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11872484,0 days 00:00:08.000000000,
11872475,2022-02-14 15:26:59+00:00,"1324 Se Indiana Ave Topeka, KS 66607, USA",,2022-02-14 15:26:54+00:00,this home needs rails on the outside stairs,39.0377102825254,-95.6600832939148,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11872475,0 days 00:00:05.000000000,
11867169,2022-02-12 18:43:43+00:00,"3126 Sw 12th St Topeka, KS, 66604, USA",,2022-02-12 18:43:17+00:00,Pot hole in the East bound lane of Sena Dr between 3112 and 3115 Sena Dr. ,39.0460364256279,-95.7165491580963,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL1JQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--043fbc7fb4eef00534c1a3b971835d258045588d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU1PREF3ZURZd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--09f1d8a44f20164c6fe72999dd865d9ba60da451/B48FA72D-E44C-4954-9FCC-2D34838F9FE5.jpeg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL1JQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--043fbc7fb4eef00534c1a3b971835d258045588d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/B48FA72D-E44C-4954-9FCC-2D34838F9FE5.jpeg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL1JQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--043fbc7fb4eef00534c1a3b971835d258045588d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/B48FA72D-E44C-4954-9FCC-2D34838F9FE5.jpeg'}",Acknowledged,Street Repair,https://seeclickfix.com/api/v2/issues/11867169,0 days 00:00:26.000000000,
11864430,2022-02-11 21:26:11+00:00,"900 Se Maryland Ave Topeka 66607, United States",,2022-02-11 21:25:59+00:00,Area filled with trash!!!,39.0375214023879,-95.6671707798686,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejFFWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2eb26fc9ad1fed2809b5287deaede5612f1f60a2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejFFWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2eb26fc9ad1fed2809b5287deaede5612f1f60a2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejFFWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2eb26fc9ad1fed2809b5287deaede5612f1f60a2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",Acknowledged,Other,https://seeclickfix.com/api/v2/issues/11864430,0 days 00:00:12.000000000,
11854694,2022-02-09 22:38:12+00:00,"905 Sw Lincoln St Topeka 66606, United States",2022-02-10 14:51:49+00:00,2022-02-09 22:37:58+00:00,This branch is hanging over the sidewalk and looks like it might break. ,39.0516800714187,-95.6923724915037,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelVlWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--795c531d0d0ffe10ac107df38cf8e59874904088/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelVlWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--795c531d0d0ffe10ac107df38cf8e59874904088/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelVlWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--795c531d0d0ffe10ac107df38cf8e59874904088/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",Closed,Trees and Tree Limbs,https://seeclickfix.com/api/v2/issues/11854694,0 days 00:00:14.000000000,0 days 16:13:51.000000000
11852869,2022-02-09 17:43:07+00:00,"600-698 Se 17th St Topeka, KS, 66607, USA",,2022-02-09 17:43:02+00:00,The pothole is on 17th street just before you enter the bridge on 17th street bridge intersects with Adams street as you are traveling East on 17th street. If you could repair these potholes it would make it much safer traveling these streets. ,39.0370398787328,-95.6712734699249,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/pothole-e09869431979395692cc8e63399760868f40c06b83c09dfc701458aa1412bce8.png'}",Acknowledged,Street Repair,https://seeclickfix.com/api/v2/issues/11852869,0 days 00:00:05.000000000,
11852838,2022-02-09 17:37:17+00:00,"Sw 17th St & Sw Topeka Blvd Topeka, KS, 66612, USA",,2022-02-09 17:37:11+00:00,There is a pothole at 17th and Topeka Blvd. on the north bound land almost in front of the Quick Shop it is bad enough that it can cause an accident especially small auto's. ,39.0369400517256,-95.6828698775186,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/pothole-e09869431979395692cc8e63399760868f40c06b83c09dfc701458aa1412bce8.png'}",Acknowledged,Street Repair,https://seeclickfix.com/api/v2/issues/11852838,0 days 00:00:06.000000000,
11852731,2022-02-09 17:21:46+00:00,"1218 Sw Medford Ave Topeka, KS, 66604, USA",,2022-02-09 17:21:41+00:00,"Silver Subaru Outback. Parked on the street, ways out from the crub, expired tag. Makes it hard to get out of driveway the way it is parked",39.0451880120883,-95.7093339765953,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,Police General Issue,https://seeclickfix.com/api/v2/issues/11852731,0 days 00:00:05.000000000,
11852433,2022-02-09 16:38:23+00:00,"Se 9th St & S Kansas Ave Topeka, KS, 66612, USA",,2022-02-09 16:38:19+00:00,"The traffic light at  101 SE 9th St has an audible pedestrian crossing feature. This in itself is fantastic and is very helpful for everyone who uses it. However the noise coming from the feature is exceptionally loud, especially at night. This is more noticeable when there is no noise from traffic to help cancel out the noise from the crossing.

 I live in an apartment nearby and at night I can hear the sounds from the pedestrian crossing from the 10th floor of my apartment building which will constantly repeat through the entire night.

I wanted to see if it was possible to reduce the sound coming from the crossing to a lower audio level. Enough so that it doesn't echo down the streets but still loud enough for those using it to hear.

Thank you ",39.0473627050247,-95.6751492619515,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/traffic-07dac7352108d9ef532c212ed47f610e2546053f1ddf3efac0d5db81fedee193.png'}",Acknowledged,Loud pedestrian crossing,https://seeclickfix.com/api/v2/issues/11852433,0 days 00:00:04.000000000,
11851623,2022-02-09 14:25:16+00:00,"1041 Sw Macvicar Ave Topeka, KS, 66604, USA",,2022-02-09 14:24:39+00:00,This is the sewage line to their house that had sewage flowing out of a couple months ago and I smell sewage so bad outside not sure if this is safe or what but I feel sick to my stomach how bad it smells not for sure who I contact for this or what but it's not sanitary at all!! ,39.0498104224034,-95.706399679184,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGdQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1479732ce1f16237dd57c05d6732b540158bf4bb/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/PXL_20220209_141550012.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGdQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1479732ce1f16237dd57c05d6732b540158bf4bb/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/PXL_20220209_141550012.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGdQWFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1479732ce1f16237dd57c05d6732b540158bf4bb/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/PXL_20220209_141550012.jpg'}",Acknowledged,Utility Work Damage,https://seeclickfix.com/api/v2/issues/11851623,0 days 00:00:37.000000000,
11849500,2022-02-09 00:09:29+00:00,"540 Se Burr St Topeka KS 66607, United States",,2022-02-09 00:09:26+00:00,Cars and trailers parked in yard and not on a solid surface,39.0458873,-95.6458044,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,Police General Issue,https://seeclickfix.com/api/v2/issues/11849500,0 days 00:00:03.000000000,
11847298,2022-02-08 17:46:33+00:00,"2401 Sw 10th Ave Topeka, KS, 66604, USA",2022-02-11 17:33:23+00:00,2022-02-08 17:46:29+00:00,"The fire hydrant located on the SW corner of 10th & Wayne intersection leaks water all day long through the curb. I have noticed for at least the last two weeks. This may already be on your list, but I wanted to check in as with winter weather this corner does freeze up due to the water leakage. ",39.0512597935155,-95.7073974609375,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/hydrant-4d59f64dbbf46101dfa3af2f8860b91530bc7046a041170a7d677bc9f081ccb8.png'}",Closed,Hydrant Leaking,https://seeclickfix.com/api/v2/issues/11847298,0 days 00:00:04.000000000,2 days 23:46:54.000000000
11846696,2022-02-08 16:17:34+00:00,"100-198 Se 8th Ave Topeka, KS, 66603, USA",2022-02-09 20:05:11+00:00,2022-02-08 16:17:29+00:00,"A pothole has been slowly growing every since some repairs were made to the road at this location. I believe Evergy had closed the right lane in order to make some repairs, they ""fixed"" the rectangle they cut out of the road, but in reality they left the rectangle with about an inch deep cut-out that has been growing into a pothole that is basically the width of the lane at this point. It has been present for about two weeks at this point",39.0486627031602,-95.6739610433579,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/pothole-e09869431979395692cc8e63399760868f40c06b83c09dfc701458aa1412bce8.png'}",Closed,Street Repair,https://seeclickfix.com/api/v2/issues/11846696,0 days 00:00:05.000000000,1 days 03:47:42.000000000
11841328,2022-02-07 17:48:03+00:00,"1809 Sw Central Park Ave Topeka, KS, 66604, USA",,2022-02-07 17:47:56+00:00,Needs paint and repair,39.0350570152677,-95.6905030252833,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11841328,0 days 00:00:07.000000000,
11837900,2022-02-07 02:20:18+00:00,"1200 Sw Macvicar Ave Topeka, KS, 66604, USA",,2022-02-07 02:20:13+00:00,"Vehicle parking in the front yard, jumping the curb, crossing the right of way and parking in the mud, dragging mud into the street, causing dangerous driving condition. Obviously invisible to the authorities that are paid to monitor these situations as we see them drive past continuously without taking any action.",39.0457330034327,-95.7058429977418,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories_trans/no-image-af3faf07f478451d4ca455f92af96dd763f686e943607309ed059ef4fe13be21.png'}",Acknowledged,dangerous parking,https://seeclickfix.com/api/v2/issues/11837900,0 days 00:00:05.000000000,
11834635,2022-02-05 22:38:08+00:00,"1500 Sw Macvicar Ave Topeka, KS, 66604, USA",2022-02-08 19:13:27+00:00,2022-02-05 22:38:04+00:00,15th and Macvicar.   SE corner.   Plz pick up dead animal.   ,39.0396469873561,-95.7058119847001,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/sidewalk-5658201dc0a14f32f84154c885dbf097fde8fd93632a7ab8769f109e33c10bdb.png'}",Closed,Police Animal Control,https://seeclickfix.com/api/v2/issues/11834635,0 days 00:00:04.000000000,2 days 20:35:23.000000000
11833753,2022-02-05 17:11:46+00:00,"1800 Sw Randolph Ave Topeka, KS 66604, USA",2022-02-07 16:02:35+00:00,2022-02-05 17:11:29+00:00,Salt the side roads already. This is unacceptable. ,39.0350518696449,-95.71084510535,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNFRMWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe5decb123b58a5f6acee4d06ab2bfb0cd9a9e4d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU1PREF3ZURZd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--09f1d8a44f20164c6fe72999dd865d9ba60da451/img-314606265570664730767364.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNFRMWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe5decb123b58a5f6acee4d06ab2bfb0cd9a9e4d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/img-314606265570664730767364.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNFRMWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe5decb123b58a5f6acee4d06ab2bfb0cd9a9e4d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/img-314606265570664730767364.png'}",Closed,Snow or Ice Hazard,https://seeclickfix.com/api/v2/issues/11833753,0 days 00:00:17.000000000,1 days 22:51:06.000000000
11831765,2022-02-04 23:26:39+00:00,"1206 Sw 13th St Topeka, KS, 66604, USA",,2022-02-04 23:26:26+00:00,This is located a crossed the alley from my house.  It has been that way for a long time.  The owner appears not to want to clean it up. I have other pictures.,39.0425579804194,-95.6929109784276,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVRHWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51b0f5a20585eadf3139250db0f95abfc456fbf9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/6202019-_MG_8891.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVRHWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51b0f5a20585eadf3139250db0f95abfc456fbf9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/6202019-_MG_8891.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVRHWEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51b0f5a20585eadf3139250db0f95abfc456fbf9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/6202019-_MG_8891.jpg'}",Acknowledged,Property Maintenance & Code Violations,https://seeclickfix.com/api/v2/issues/11831765,0 days 00:00:13.000000000,
